symbol,name,momentum,close,ma5,last_4_closes_sum,rps
300863,卡倍亿,0.37586944890315666,51.43,50.488,203.07,84.12098298676749
600857,宁波中百,0.37572815533980575,14.17,14.338,57.6,84.10207939508506
002201,九鼎新材,0.375,9.35,8.559999999999999,34.45,84.08317580340264
600553,太行水泥,0.3743119266055046,14.98,14.038,56.67,84.06427221172022
688513,苑东生物,0.3740247820100965,59.88,58.072,232.47,84.0453686200378
300409,道氏技术,0.37399876771410967,22.3,21.7,86.66,84.02646502835539
000407,胜利股份,0.37359550561797744,4.89,4.7299999999999995,19.12,84.00756143667297
000859,国风新材,0.3732119635890767,10.56,9.752,38.59,83.98865784499054
601156,东航物流,0.37281700835231574,18.08,17.94,72.12,83.96975425330812
002285,世联行,0.3728070175438597,3.13,3.3019999999999996,13.169999999999998,83.95085066162571
688531,日联科技,0.37254504960518336,67.79,63.58200000000001,256.68,83.93194706994329
600497,驰宏锌锗,0.37169811320754714,7.27,7.0840000000000005,28.68,83.91304347826087
601133,柏诚股份,0.37096774193548404,17.85,16.0,64.78999999999999,83.89413988657844
600063,皖维高新,0.3705357142857141,6.14,6.0440000000000005,24.29,83.87523629489603
603179,新泉股份,0.3702191663085519,63.77,64.582,257.37,83.85633270321361
301019,宁波色母,0.369959088252484,23.44,23.621999999999996,94.35999999999999,83.8374291115312
002850,科达利,0.36927297668038406,149.73,149.488,599.01,83.81852551984878
688066,航天宏图,0.3691275167785234,26.52,27.074,108.8,83.79962192816636
300736,百邦科技,0.368814192343604,14.66,17.881999999999998,70.03,83.78071833648393
603486,科沃斯,0.36818417863943226,79.04,79.15200000000002,315.26,83.76181474480151
920834,三维装备,0.36731391585760514,16.9,17.238,69.63,83.7429111531191
002811,郑中设计,0.36692759295499017,13.97,13.431999999999999,54.37,83.72400756143668
688615,合合信息,0.36666243976667523,215.55,220.27799999999996,874.3499999999999,83.70510396975426
000708,中信特钢,0.3656845753899481,15.76,15.562000000000001,62.57,83.68620037807183
920839,万通液压,0.3655846202332177,43.33,43.71,174.12,83.66729678638941
600176,中国巨石,0.3646456020495302,15.98,15.462,62.010000000000005,83.648393194707
002158,汉钟精机,0.3645124716553288,24.07,24.012,95.69999999999999,83.62948960302458
002544,普天科技,0.3637938501515807,31.49,32.144,129.51000000000002,83.61058601134216
688322,奥比中光-UW,0.3634835238735709,81.1,80.76400000000001,324.21000000000004,83.59168241965975
000950,重药控股,0.3632734530938124,6.83,6.672,27.119999999999997,83.57277882797732
002752,昇兴股份,0.36263736263736274,7.44,7.024000000000001,28.470000000000002,83.5538752362949
688699,明微电子,0.3624806201550387,43.94,43.95,175.72,83.53497164461248
600522,中天科技,0.36234961075725397,19.25,18.628,75.36,83.51606805293005
002937,兴瑞科技,0.362089914945322,22.42,21.506,86.17,83.49716446124764
002748,世龙实业,0.3620331950207469,13.13,12.654000000000002,51.67,83.47826086956522
603187,海容冷链,0.3615580016934799,16.08,15.15,61.209999999999994,83.4593572778828
300018,中元股份,0.36150845253576075,10.47,10.544,42.160000000000004,83.44045368620037
603101,汇嘉时代,0.3609625668449197,10.18,10.54,42.32,83.42155009451795
600221,海航控股,0.3609022556390977,1.81,1.7760000000000002,7.130000000000001,83.40264650283554
300006,莱美药业,0.36082474226804134,5.28,4.896,19.87,83.38374291115312
300265,通光线缆,0.3602794411177646,13.63,13.4,54.150000000000006,83.36483931947069
002409,雅克科技,0.3602427363001102,73.97,72.224,288.90999999999997,83.34593572778827
688323,瑞华泰,0.3601108033240998,19.64,20.852,83.21,83.32703213610586
603344,星德胜,0.36001577287066255,34.49,30.578000000000003,124.24000000000001,83.30812854442344
002173,创新医疗,0.35969387755102045,21.32,21.189999999999998,85.37,83.28922495274102
000923,河钢资源,0.3594632768361582,19.25,19.258,77.06,83.27032136105859
002284,亚太股份,0.35920577617328525,15.06,13.91,56.69,83.25141776937618
603926,铁流股份,0.3588184187662903,15.64,15.704000000000002,62.96,83.23251417769376
301108,洁雅股份,0.35868661679135494,32.69,33.04,132.19,83.21361058601134
300363,博腾股份,0.3559322033898305,23.2,23.238000000000003,93.15,83.19470699432893
300720,海川智能,0.35504296698326554,29.96,29.619999999999997,119.46000000000001,83.1758034026465
688390,固德威,0.35484622553588063,58.15,58.746,233.68,83.15689981096408
300906,日月明,0.35474452554744523,37.12,36.739999999999995,147.13,83.13799621928166
688503,聚和材料,0.3544217687074829,59.73,57.956,231.73,83.11909262759924
300727,润禾材料,0.3537051184110007,35.44,34.61,138.85,83.10018903591683
002943,宇晶股份,0.3536727555382821,34.83,35.721999999999994,141.73,83.08128544423441
688568,中科星图,0.35339805825242726,48.79,48.582,197.95999999999998,83.06238185255198
688062,迈威生物-U,0.3533447684391082,39.45,39.16799999999999,157.22000000000003,83.04347826086956
002901,大博医疗,0.3531821906582901,49.54,49.094,196.96,83.02457466918715
300118,东方日升,0.3527542372881356,12.77,12.847999999999999,51.879999999999995,83.00567107750473
601688,华泰证券,0.35205558772437767,23.35,23.206,92.35,82.98676748582231
000527,美的电器,0.35197685631629705,14.02,14.187999999999999,56.769999999999996,82.96786389413988
605566,福莱蒽特,0.3518963034085455,28.16,28.112000000000002,112.32,82.94896030245746
000917,电广传媒,0.351851851851852,10.22,9.702,39.78,82.93005671077505
600388,龙净环保,0.3517587939698493,16.14,16.026000000000003,63.989999999999995,82.91115311909263
000825,太钢不锈,0.35135135135135126,5.0,4.958,19.990000000000002,82.89224952741021
002420,毅昌科技,0.3509615384615384,8.43,7.672,31.04,82.8733459357278
300491,通合科技,0.3506907545164719,25.42,25.292,101.10000000000001,82.85444234404537
688710,益诺思,0.3497536945812808,46.58,48.230000000000004,190.81,82.83553875236295
001389,广合科技,0.3497167610796401,81.01,79.946,318.63,82.81663516068053
688709,成都华微,0.3493129770992366,44.19,40.886,166.13,82.79773156899812
688386,泛亚微透,0.3488287633920465,74.28,71.554,287.15,82.7788279773157
603660,苏州科达,0.34825174825174826,9.64,9.912,39.55,82.75992438563327
301408,华人健康,0.3479643765903308,21.19,21.052,87.06,82.74102079395085
600885,宏发股份,0.34794275491949916,30.14,30.282000000000004,120.35000000000001,82.72211720226844
603890,春秋电子,0.3479381443298968,15.69,15.912,63.11,82.70321361058602
600499,科达制造,0.3458128078817734,13.66,13.462,53.84,82.6843100189036
301421,波长光电,0.34541364658835294,107.66,106.05999999999999,418.01,82.66540642722117
300408,三环集团,0.34492223238792324,44.1,43.854,174.81,82.64650283553875
688545,兴福电子,0.34474063400576355,37.33,37.629999999999995,149.81,82.62759924385634
002632,道明光学,0.3435114503816794,12.32,12.28,48.949999999999996,82.6086956521739
300640,德艺文创,0.34341906202723155,8.88,8.73,36.269999999999996,82.58979206049149
300940,南极光,0.3425888117599022,32.88,32.73,131.79,82.57088846880907
600066,宇通客车,0.3424045491470348,33.05,33.778,134.42000000000002,82.55198487712664
600712,南宁百货,0.342013888888889,7.73,7.07,28.68,82.53308128544423
002418,康盛股份,0.3408450704225352,4.76,4.654000000000001,18.619999999999997,82.51417769376181
600596,新安股份,0.3406593406593408,10.98,10.940000000000001,43.879999999999995,82.49527410207939
301133,金钟股份,0.3405114401076716,29.88,33.49,133.57,82.47637051039698
688409,富创精密,0.34027649769585244,72.71,71.34599999999999,285.27,82.45746691871454
002578,闽发铝业,0.34023668639053267,4.53,4.442,17.94,82.43856332703213
002443,金洲管道,0.3401574803149607,8.51,8.298,33.36,82.41965973534971
301097,天益医疗,0.3400297619047619,54.03,54.674,218.37,82.4007561436673
300547,川环科技,0.34002677376171353,40.04,37.532,151.9,82.38185255198488
002947,恒铭达,0.339791356184799,44.95,44.89399999999999,179.70999999999998,82.36294896030246
600498,烽火通信,0.3395593869731801,27.97,27.422000000000004,110.41,82.34404536862003
601116,三江购物,0.3394664213431464,14.56,14.788,59.43,82.32514177693761
600337,美克家居,0.3394495412844035,2.92,2.9819999999999998,11.950000000000001,82.3062381852552
002266,浙富控股,0.3387096774193549,4.15,4.117999999999999,16.53,82.28733459357278
000655,金岭矿业,0.3386396526772793,9.25,9.026,36.37,82.26843100189036
600838,上海九百,0.3378881987577638,10.77,10.52,43.44,82.24952741020793
688399,硕世生物,0.33752495009980044,67.01,66.928,268.23,82.23062381852552
601288,农业银行,0.3374125874125875,7.65,7.5680000000000005,30.39,82.2117202268431
002196,方正电机,0.3373231773667029,12.29,12.203999999999999,49.099999999999994,82.19281663516068
600459,贵研铂业,0.3370565045992116,20.35,19.433999999999997,78.17,82.17391304347827
301168,通灵股份,0.3362958715596329,46.61,47.188,189.04000000000002,82.15500945179585
600842,中西药业,0.335885167464115,13.96,14.132,56.839999999999996,82.13610586011342
301283,聚胶股份,0.335736948370349,46.31,46.634,185.41,82.117202268431
300726,宏达电子,0.3355913068021451,47.32,42.832,173.80999999999997,82.09829867674858
600010,包钢股份,0.335195530726257,2.39,2.37,9.5,82.07939508506617
002307,北新路桥,0.3350383631713554,5.22,5.384,21.560000000000002,82.06049149338375
688359,三孚新科,0.3350038550501157,69.26,68.256,274.78000000000003,82.04158790170132
601598,中国外运,0.33476394849785396,6.22,6.217999999999999,24.82,82.0226843100189
301061,匠心家居,0.3345033801352055,102.65,106.75399999999999,424.65999999999997,82.00378071833649
600496,精工钢构,0.3333333333333333,4.32,4.298,17.22,81.98487712665407
300192,科德教育,0.33311561071195295,20.41,20.574,82.7,81.96597353497165
688157,松井股份,0.3325044404973357,37.51,36.181999999999995,146.41,81.94706994328924
002272,川润股份,0.332420091324201,14.59,14.312000000000001,57.230000000000004,81.9281663516068
301446,福事特,0.3320430107526881,30.97,31.125999999999998,125.28,81.90926275992439
600268,国电南自,0.33164556962025304,10.52,10.447999999999999,41.69,81.89035916824197
603159,上海亚虹,0.3315508021390376,22.41,22.709999999999997,90.84,81.87145557655955
603232,格尔软件,0.33150517976843397,21.85,22.101999999999997,87.66,81.85255198487712
300072,海新能科,0.3314121037463976,4.62,4.606,18.42,81.83364839319471
300073,当升科技,0.3314087759815243,57.65,56.902,227.49,81.81474480151229
002961,瑞达期货,0.33083832335329355,26.67,27.641999999999996,108.74,81.79584120982987
300769,德方纳米,0.33006435795280403,43.4,43.126,171.88,81.77693761814744
601886,江河集团,0.3300165837479269,8.02,7.941999999999998,31.95,81.75803402646503
300749,顶固集创,0.3298368298368298,11.41,11.192000000000002,45.379999999999995,81.73913043478261
002971,和远气体,0.329778156996587,31.17,30.208000000000006,120.94,81.72022684310019
688662,富信科技,0.3294509151414308,47.94,48.364,191.17,81.70132325141776
000949,新乡化纤,0.3290488431876606,5.17,5.2299999999999995,21.21,81.68241965973534
600537,亿晶光电,0.3287197231833909,3.84,3.908,15.64,81.66351606805293
600988,赤峰黄金,0.32832872382457523,33.62,32.586,130.93,81.64461247637051
600233,圆通速递,0.3281004709576139,16.92,17.054,67.92999999999999,81.62570888468808
600382,广东明珠,0.32777777777777767,7.17,7.162000000000001,28.730000000000004,81.60680529300566
000763,锦州石化,0.3270440251572326,4.22,4.223999999999999,16.9,81.58790170132325
600783,鲁信创投,0.3269076305220884,16.52,15.172,61.16,81.56899810964083
688623,双元科技,0.3264818355640536,83.25,83.61999999999999,333.98,81.55009451795841
002927,泰永长征,0.32634521313766596,18.98,19.436,77.38,81.53119092627598
600094,大名城,0.3258064516129033,4.11,4.128,16.580000000000002,81.51228733459357
000776,广发证券,0.3251053582179411,22.01,21.741999999999997,86.88000000000001,81.49338374291115
300816,艾可蓝,0.32402402402402425,44.09,41.194,165.60000000000002,81.47448015122873
300045,华力创通,0.3229386892177589,25.03,25.06,100.84,81.45557655954632
688656,浩欧博,0.32265682656826566,179.22,183.662,721.8100000000001,81.4366729678639
688312,燕麦科技,0.3224607762180018,32.03,31.901999999999997,127.41999999999999,81.41776937618147
300518,新迅达,0.32232704402515716,16.82,16.601999999999997,66.63,81.39886578449905
